"Дата";"Регион";"Заражений";"Выздоровлений";"Смертей";"Смертей за день";"Заражений за день";"Выздоровлений за день"
24.04.2020;Тульская обл.;505;53;3;0;44;0
24.04.2020;Тыва;15;0;0;0;1;0
24.04.2020;Тюменская обл.;357;40;2;0;16;6
24.04.2020;Удмуртия;178;19;4;1;17;1
24.04.2020;Ульяновская обл.;253;5;3;1;25;0
24.04.2020;Хабаровский край;351;21;5;0;41;2
24.04.2020;Хакасия;102;10;1;1;3;2
24.04.2020;ХМАО – Югра;217;39;1;0;2;3
24.04.2020;Челябинская обл.;168;43;0;0;57;5
24.04.2020;Чечня;365;23;6;0;18;4
24.04.2020;Чувашия;348;17;5;0;43;3
24.04.2020;Чукотский АО;11;0;0;0;5;0
24.04.2020;Ямало-Ненецкий АО;266;35;1;0;23;13
24.04.2020;Ярославская обл.;305;19;2;1;42;1
25.04.2020;Адыгея;119;32;3;0;2;0
25.04.2020;Алтай;14;0;0;0;5;0
25.04.2020;Алтайский край;215;18;1;1;63;3
25.04.2020;Амурская обл.;33;5;0;0;5;0
25.04.2020;Архангельская обл.;147;18;1;0;10;0
25.04.2020;Астраханская обл.;211;29;4;1;25;4
25.04.2020;Башкортостан;490;57;14;0;35;0
25.04.2020;Белгородская обл.;221;28;2;0;19;12
25.04.2020;Брянская обл.;521;84;2;0;27;2
25.04.2020;Бурятия;180;62;2;0;13;0
25.04.2020;Владимирская обл.;426;11;5;0;45;0
25.04.2020;Волгоградская обл.;212;34;5;2;26;2
25.04.2020;Вологодская обл.;138;29;0;0;9;3
25.04.2020;Воронежская обл.;313;38;8;1;22;0
25.04.2020;Дагестан;724;43;11;0;157;0
25.04.2020;Еврейская АО;86;9;0;0;6;0
25.04.2020;Забайкальский край;83;13;0;0;10;6
25.04.2020;Ивановская обл.;263;41;2;0;16;0
25.04.2020;Ингушетия;515;67;13;0;41;11
25.04.2020;Иркутская обл.;85;25;3;0;5;2
25.04.2020;Кабардино-Балкария;272;21;1;0;29;6
25.04.2020;Калининградская обл.;210;49;1;0;21;1
25.04.2020;Калмыкия;122;19;3;0;18;3
25.04.2020;Калужская обл.;513;17;8;0;69;3
25.04.2020;Камчатский край;87;5;0;0;3;0
25.04.2020;Карачаево-Черкессия;240;1;0;0;46;0
25.04.2020;Карелия;42;4;0;0;5;1
25.04.2020;Кемеровская обл.;82;11;1;0;6;0
25.04.2020;Кировская обл.;316;29;3;0;40;2
25.04.2020;Коми;561;28;4;0;8;0
25.04.2020;Костромская обл.;137;11;3;1;17;0
25.04.2020;Краснодарский край;707;118;18;2;84;14
25.04.2020;Красноярский край;467;51;5;0;18;3
25.04.2020;Крым;57;29;0;0;4;0
25.04.2020;Курганская обл.;27;4;0;0;5;1
25.04.2020;Курская обл.;389;38;4;1;44;2
25.04.2020;Ленинградская обл.;658;56;0;0;43;0
25.04.2020;Липецкая обл.;284;64;2;0;21;2
25.04.2020;Магаданская обл.;87;2;0;0;9;0
25.04.2020;Марий Эл;407;46;1;0;30;0
25.04.2020;Мордовия;469;18;2;0;45;0
25.04.2020;Москва;39509;3047;366;41;2612;312
25.04.2020;Московская обл.;8494;262;69;3;605;27
25.04.2020;Мурманская обл.;856;70;4;0;193;6
25.04.2020;Ненецкий АО;1;1;0;0;0;1
25.04.2020;Нижегородская обл.;1214;92;8;0;118;15
25.04.2020;Новгородская обл.;186;14;1;0;15;6
25.04.2020;Новосибирская обл.;247;24;4;0;38;0
25.04.2020;Омская обл.;58;19;1;1;4;0
25.04.2020;Оренбургская обл.;361;55;2;0;56;23
25.04.2020;Орловская обл.;321;10;2;0;25;0
25.04.2020;Пензенская обл.;255;30;6;1;23;24
25.04.2020;Пермский край;373;52;4;0;55;4
25.04.2020;Приморский край;254;32;2;0;34;9
25.04.2020;Псковская обл.;93;9;6;0;12;0
25.04.2020;Ростовская обл.;584;18;0;0;51;0
25.04.2020;Рязанская обл.;539;38;0;0;64;6
25.04.2020;Самарская обл.;209;22;0;0;24;3
25.04.2020;Санкт-Петербург;2926;460;23;3;215;49
25.04.2020;Саратовская обл.;265;34;2;2;20;4
25.04.2020;Саха (Якутия);141;18;0;0;4;1
25.04.2020;Сахалинская обл.;20;13;0;0;0;5
25.04.2020;Свердловская обл.;337;82;1;0;33;11
25.04.2020;Севастополь;26;6;0;0;1;1
25.04.2020;Северная Осетия;305;35;2;0;30;17
25.04.2020;Смоленская обл.;279;15;2;0;17;0
25.04.2020;Ставропольский край;385;50;5;0;27;6
25.04.2020;Тамбовская обл.;343;37;1;1;45;8
25.04.2020;Татарстан;491;48;0;0;65;11
25.04.2020;Тверская обл.;441;24;0;0;29;9
25.04.2020;Томская обл.;66;4;0;0;7;0
25.04.2020;Тульская обл.;578;57;4;1;73;4
25.04.2020;Тыва;24;0;0;0;9;0
25.04.2020;Тюменская обл.;374;50;3;1;17;10
25.04.2020;Удмуртия;193;19;4;0;15;0
25.04.2020;Ульяновская обл.;280;5;3;0;27;0
25.04.2020;Хабаровский край;379;22;5;0;28;1
25.04.2020;Хакасия;151;10;2;1;49;0
25.04.2020;ХМАО – Югра;233;44;1;0;16;5
25.04.2020;Челябинская обл.;240;45;0;0;72;2
25.04.2020;Чечня;387;23;6;0;22;0
25.04.2020;Чувашия;383;31;7;2;35;14
25.04.2020;Чукотский АО;12;1;0;0;1;1
25.04.2020;Ямало-Ненецкий АО;303;35;1;0;37;0
25.04.2020;Ярославская обл.;342;23;2;0;37;4
26.04.2020;Адыгея;134;32;3;0;15;0
26.04.2020;Алтай;15;0;0;0;1;0
26.04.2020;Алтайский край;283;22;1;0;68;4
26.04.2020;Амурская обл.;36;5;0;0;3;0
26.04.2020;Архангельская обл.;167;22;1;0;20;4
26.04.2020;Астраханская обл.;277;42;4;0;66;13
26.04.2020;Башкортостан;527;59;14;0;37;2
26.04.2020;Белгородская обл.;242;31;2;0;21;3
26.04.2020;Брянская обл.;599;90;3;1;78;6
26.04.2020;Бурятия;186;69;2;0;6;7
26.04.2020;Владимирская обл.;475;11;5;0;49;0
26.04.2020;Волгоградская обл.;242;37;6;1;30;3
26.04.2020;Вологодская обл.;145;33;0;0;7;4
26.04.2020;Воронежская обл.;338;42;8;0;25;4
26.04.2020;Дагестан;827;48;11;0;103;5
26.04.2020;Еврейская АО;86;9;0;0;0;0
26.04.2020;Забайкальский край;90;13;0;0;7;0
26.04.2020;Ивановская обл.;274;70;2;0;11;29
26.04.2020;Ингушетия;552;75;13;0;37;8
26.04.2020;Иркутская обл.;87;25;4;1;2;0
26.04.2020;Кабардино-Балкария;300;21;1;0;28;0
26.04.2020;Калининградская обл.;236;59;3;2;26;10
26.04.2020;Калмыкия;146;19;3;0;24;0
26.04.2020;Калужская обл.;583;25;8;0;70;8
26.04.2020;Камчатский край;110;5;0;0;23;0
26.04.2020;Карачаево-Черкессия;282;4;1;1;42;3
26.04.2020;Карелия;44;5;0;0;2;1
26.04.2020;Кемеровская обл.;103;11;1;0;21;0
26.04.2020;Кировская обл.;362;37;3;0;46;8
26.04.2020;Коми;578;52;5;1;17;24
26.04.2020;Костромская обл.;148;11;3;0;11;0
26.04.2020;Краснодарский край;780;122;19;1;73;4
26.04.2020;Красноярский край;508;59;5;0;41;8
26.04.2020;Крым;67;29;0;0;10;0
26.04.2020;Курганская обл.;29;4;0;0;2;0
26.04.2020;Курская обл.;456;38;4;0;67;0
26.04.2020;Ленинградская обл.;700;56;0;0;42;0
26.04.2020;Липецкая обл.;306;64;2;0;22;0
26.04.2020;Магаданская обл.;88;2;0;0;1;0
26.04.2020;Марий Эл;431;46;1;0;24;0
26.04.2020;Мордовия;518;36;2;0;49;18
26.04.2020;Москва;42480;3175;404;38;2971;128
26.04.2020;Московская обл.;9070;272;71;2;576;10
26.04.2020;Мурманская обл.;961;71;4;0;105;1
26.04.2020;Ненецкий АО;2;1;0;0;1;0
26.04.2020;Нижегородская обл.;1367;109;8;0;153;17
26.04.2020;Новгородская обл.;211;14;2;1;25;0
26.04.2020;Новосибирская обл.;305;39;4;0;58;15
26.04.2020;Омская обл.;62;20;1;0;4;1
26.04.2020;Оренбургская обл.;377;58;2;0;16;3
26.04.2020;Орловская обл.;363;32;2;0;42;22
26.04.2020;Пензенская обл.;261;56;6;0;6;26
26.04.2020;Пермский край;434;52;4;0;61;0
26.04.2020;Приморский край;278;33;3;1;24;1
26.04.2020;Псковская обл.;110;9;7;1;17;0
26.04.2020;Ростовская обл.;649;37;1;1;65;19
26.04.2020;Рязанская обл.;602;47;0;0;63;9
26.04.2020;Самарская обл.;229;26;2;2;20;4
26.04.2020;Санкт-Петербург;3077;489;27;4;151;29
26.04.2020;Саратовская обл.;305;38;2;0;40;4
26.04.2020;Саха (Якутия);152;18;0;0;11;0
26.04.2020;Сахалинская обл.;20;13;0;0;0;0
26.04.2020;Свердловская обл.;395;87;1;0;58;5
26.04.2020;Севастополь;31;6;0;0;5;0
26.04.2020;Северная Осетия;348;35;2;0;43;0
26.04.2020;Смоленская обл.;289;15;2;0;10;0
26.04.2020;Ставропольский край;421;58;6;1;36;8
26.04.2020;Тамбовская обл.;399;47;1;0;56;10
26.04.2020;Татарстан;562;51;0;0;71;3
26.04.2020;Тверская обл.;464;24;1;1;23;0
26.04.2020;Томская обл.;67;4;0;0;1;0
26.04.2020;Тульская обл.;644;59;5;1;66;2
26.04.2020;Тыва;27;0;0;0;3;0
26.04.2020;Тюменская обл.;386;58;3;0;12;8
26.04.2020;Удмуртия;202;19;4;0;9;0
26.04.2020;Ульяновская обл.;307;5;3;0;27;0
26.04.2020;Хабаровский край;406;22;5;0;27;0
26.04.2020;Хакасия;176;15;2;0;25;5
26.04.2020;ХМАО – Югра;274;53;1;0;41;9
26.04.2020;Челябинская обл.;302;47;0;0;62;2
26.04.2020;Чечня;409;23;6;0;22;0
26.04.2020;Чувашия;421;31;8;1;38;0
26.04.2020;Чукотский АО;15;1;0;0;3;0
26.04.2020;Ямало-Ненецкий АО;348;35;1;0;45;0
26.04.2020;Ярославская обл.;384;23;2;0;42;0
27.04.2020;Адыгея;142;32;3;0;8;0
27.04.2020;Алтай;27;0;0;0;12;0
27.04.2020;Алтайский край;310;29;1;0;27;7
27.04.2020;Амурская обл.;40;5;0;0;4;0
27.04.2020;Архангельская обл.;175;22;1;0;8;0
27.04.2020;Астраханская обл.;298;44;4;0;21;2
27.04.2020;Башкортостан;570;72;14;0;43;13
27.04.2020;Белгородская обл.;269;31;2;0;27;0
27.04.2020;Брянская обл.;642;102;4;1;43;12
27.04.2020;Бурятия;209;69;2;0;23;0
27.04.2020;Владимирская обл.;518;11;5;0;43;0
27.04.2020;Волгоградская обл.;272;37;8;2;30;0
27.04.2020;Вологодская обл.;155;33;0;0;10;0
27.04.2020;Воронежская обл.;358;57;8;0;20;15
27.04.2020;Дагестан;994;48;11;0;167;0
27.04.2020;Еврейская АО;101;9;0;0;15;0
27.04.2020;Забайкальский край;96;14;0;0;6;1
27.04.2020;Ивановская обл.;282;70;2;0;8;0
27.04.2020;Ингушетия;590;90;17;4;38;15
27.04.2020;Иркутская обл.;87;25;4;0;0;0
27.04.2020;Кабардино-Балкария;329;28;1;0;29;7
27.04.2020;Калининградская обл.;264;59;3;0;28;0
27.04.2020;Калмыкия;158;19;3;0;12;0
27.04.2020;Калужская обл.;639;26;8;0;56;1
27.04.2020;Камчатский край;195;5;0;0;85;0
27.04.2020;Карачаево-Черкессия;301;4;2;1;19;0
27.04.2020;Карелия;56;5;0;0;12;0
27.04.2020;Кемеровская обл.;107;12;1;0;4;1
27.04.2020;Кировская обл.;388;38;3;0;26;1
27.04.2020;Коми;590;52;5;0;12;0
27.04.2020;Костромская обл.;158;11;3;0;10;0
27.04.2020;Краснодарский край;837;125;19;0;57;3
27.04.2020;Красноярский край;527;59;5;0;19;0
27.04.2020;Крым;69;29;0;0;2;0
27.04.2020;Курганская обл.;31;4;0;0;2;0
27.04.2020;Курская обл.;525;46;4;0;69;8
27.04.2020;Ленинградская обл.;743;80;0;0;43;24
27.04.2020;Липецкая обл.;330;65;2;0;24;1
27.04.2020;Магаданская обл.;91;2;0;0;3;0
27.04.2020;Марий Эл;462;46;1;0;31;0
27.04.2020;Мордовия;560;36;2;0;42;0
27.04.2020;Москва;45351;3524;435;31;2871;349
27.04.2020;Московская обл.;9708;286;71;0;638;14
27.04.2020;Мурманская обл.;989;73;4;0;28;2
27.04.2020;Ненецкий АО;11;1;0;0;9;0
27.04.2020;Нижегородская обл.;1574;109;9;1;207;0
27.04.2020;Новгородская обл.;244;14;2;0;33;0
27.04.2020;Новосибирская обл.;347;39;4;0;42;0
27.04.2020;Омская обл.;71;20;1;0;9;0
27.04.2020;Оренбургская обл.;391;58;2;0;14;0
27.04.2020;Орловская обл.;407;32;2;0;44;0
27.04.2020;Пензенская обл.;283;58;6;0;22;2
27.04.2020;Пермский край;454;61;4;0;20;9
27.04.2020;Приморский край;302;33;3;0;24;0
27.04.2020;Псковская обл.;124;13;8;1;14;4
27.04.2020;Ростовская обл.;714;40;2;1;65;3
27.04.2020;Рязанская обл.;687;47;3;3;85;0
27.04.2020;Самарская обл.;264;26;2;0;35;0
27.04.2020;Санкт-Петербург;3238;489;27;0;161;0
27.04.2020;Саратовская обл.;327;39;2;0;22;1
27.04.2020;Саха (Якутия);159;18;1;1;7;0
27.04.2020;Сахалинская обл.;21;15;0;0;1;2
27.04.2020;Свердловская обл.;454;88;1;0;59;1
27.04.2020;Севастополь;34;7;0;0;3;1
27.04.2020;Северная Осетия;401;57;2;0;53;22
27.04.2020;Смоленская обл.;324;26;2;0;35;11
27.04.2020;Ставропольский край;454;73;6;0;33;15
27.04.2020;Тамбовская обл.;460;48;1;0;61;1
27.04.2020;Татарстан;632;54;0;0;70;3
27.04.2020;Тверская обл.;498;24;1;0;34;0
27.04.2020;Томская обл.;76;11;0;0;9;7
27.04.2020;Тульская обл.;713;59;5;0;69;0
27.04.2020;Тыва;30;0;0;0;3;0
27.04.2020;Тюменская обл.;399;61;3;0;13;3
27.04.2020;Удмуртия;207;19;5;1;5;0
27.04.2020;Ульяновская обл.;331;5;4;1;24;0
27.04.2020;Хабаровский край;439;22;5;0;33;0
27.04.2020;Хакасия;184;15;2;0;8;0
27.04.2020;ХМАО – Югра;297;55;2;1;23;2
27.04.2020;Челябинская обл.;360;47;0;0;58;0
27.04.2020;Чечня;429;23;6;0;20;0
27.04.2020;Чувашия;463;44;8;0;42;13
27.04.2020;Чукотский АО;17;1;0;0;2;0
27.04.2020;Ямало-Ненецкий АО;375;35;1;0;27;0
27.04.2020;Ярославская обл.;409;26;3;1;25;3
28.04.2020;Адыгея;150;32;3;0;8;0
28.04.2020;Алтай;27;0;0;0;0;0
28.04.2020;Алтайский край;324;34;1;0;14;5
28.04.2020;Амурская обл.;41;10;0;0;1;5
28.04.2020;Архангельская обл.;181;29;1;0;6;7
28.04.2020;Астраханская обл.;306;55;4;0;8;11
28.04.2020;Башкортостан;631;80;14;0;61;8
28.04.2020;Белгородская обл.;299;31;3;1;30;0
28.04.2020;Брянская обл.;668;102;4;0;26;0
28.04.2020;Бурятия;227;70;2;0;18;1
28.04.2020;Владимирская обл.;597;11;5;0;79;0
28.04.2020;Волгоградская обл.;297;44;8;0;25;7
28.04.2020;Вологодская обл.;160;41;0;0;5;8
28.04.2020;Воронежская обл.;420;57;8;0;62;0
28.04.2020;Дагестан;1147;76;11;0;153;28
28.04.2020;Еврейская АО;113;9;0;0;12;0
28.04.2020;Забайкальский край;103;14;0;0;7;0
28.04.2020;Ивановская обл.;296;70;2;0;14;0
28.04.2020;Ингушетия;633;97;18;1;43;7
28.04.2020;Иркутская обл.;95;33;4;0;8;8
28.04.2020;Кабардино-Балкария;367;28;1;0;38;0
28.04.2020;Калининградская обл.;303;66;3;0;39;7
28.04.2020;Калмыкия;167;24;3;0;9;5
28.04.2020;Калужская обл.;706;30;12;4;67;4
28.04.2020;Камчатский край;203;6;0;0;8;1
28.04.2020;Карачаево-Черкессия;314;6;2;0;13;2
28.04.2020;Карелия;62;5;0;0;6;0
28.04.2020;Кемеровская обл.;111;12;2;1;4;0
28.04.2020;Кировская обл.;423;38;3;0;35;0
28.04.2020;Коми;597;52;5;0;7;0
28.04.2020;Костромская обл.;180;12;3;0;22;1
28.04.2020;Краснодарский край;888;132;19;0;51;7
28.04.2020;Красноярский край;574;64;7;2;47;5
28.04.2020;Крым;70;29;0;0;1;0
28.04.2020;Курганская обл.;33;4;0;0;2;0
28.04.2020;Курская обл.;590;46;4;0;65;0
28.04.2020;Ленинградская обл.;781;105;0;0;38;25
28.04.2020;Липецкая обл.;356;65;2;0;26;0
28.04.2020;Магаданская обл.;92;3;2;2;1;1
28.04.2020;Марий Эл;500;81;2;1;38;35
28.04.2020;Мордовия;592;36;2;0;32;0
28.04.2020;Москва;48426;4130;479;44;3075;606
28.04.2020;Московская обл.;10231;311;74;3;523;25
28.04.2020;Мурманская обл.;1056;88;4;0;67;15
28.04.2020;Ненецкий АО;29;1;0;0;18;0
28.04.2020;Нижегородская обл.;1663;109;9;0;89;0
28.04.2020;Новгородская обл.;254;18;2;0;10;4
28.04.2020;Новосибирская обл.;407;53;4;0;60;14
28.04.2020;Омская обл.;82;21;1;0;11;1
28.04.2020;Оренбургская обл.;456;82;2;0;65;24
28.04.2020;Орловская обл.;460;38;2;0;53;6
28.04.2020;Пензенская обл.;322;58;7;1;39;0
28.04.2020;Пермский край;471;67;4;0;17;6
28.04.2020;Приморский край;347;33;3;0;45;0
28.04.2020;Псковская обл.;128;14;8;0;4;1
28.04.2020;Ростовская обл.;778;89;2;0;64;49
28.04.2020;Рязанская обл.;788;47;3;0;101;0
28.04.2020;Самарская обл.;272;27;5;3;8;1
28.04.2020;Санкт-Петербург;3436;544;27;0;198;55
28.04.2020;Саратовская обл.;359;39;2;0;32;0
28.04.2020;Саха (Якутия);166;18;1;0;7;0
28.04.2020;Сахалинская обл.;22;17;0;0;1;2
28.04.2020;Свердловская обл.;539;88;1;0;85;0
28.04.2020;Севастополь;37;7;0;0;3;0
28.04.2020;Северная Осетия;549;57;2;0;148;0
28.04.2020;Смоленская обл.;369;26;3;1;45;0
28.04.2020;Ставропольский край;491;73;6;0;37;0
28.04.2020;Тамбовская обл.;493;50;1;0;33;2
